transaction_id,account_id,transaction_date,transaction_type,transaction_amount,account_balance_after_transaction,branch_id,anomaly
1162,25,2026-06-15 16:54:00,Transfer,549.79,47373.5,11,False
1163,134,2026-02-25 18:05:00,Purchase,2139.17,4676.14,12,False
1164,148,2025-10-07 10:18:00,Transfer,75.22,36036.46,7,False
1165,233,2026-04-02 06:52:00,Withdrawal,397.58,96533.56,3,False
1166,150,2026-04-23 02:00:00,Purchase,134.8,40678.62,4,False
1167,120,2026-08-23 03:33:00,Withdrawal,1039.79,45079.77,6,False
1168,209,2026-06-13 21:58:00,Withdrawal,1054.63,21565.61,2,False
1169,224,2025-04-25 05:14:00,Purchase,493.27,30804.7,3,False
1170,139,2025-09-04 04:08:00,Transfer,352.08,88983.07,3,False
1171,1,2026-03-20 12:29:00,Purchase,236.75,75112.74,11,False
1172,195,2025-02-14 16:34:00,Withdrawal,3189.04,7356.59,4,False
1173,149,2025-09-18 12:11:00,Purchase,1181.57,34126.69,1,False
1174,248,2026-03-25 23:59:00,Purchase,973.11,21911.11,7,False
1175,38,2025-05-07 01:43:00,Purchase,186.24,41934.59,4,False
1176,164,2025-05-22 15:33:00,Withdrawal,1863.76,76183.23,8,False
1177,42,2026-06-11 16:01:00,Purchase,414.86,54955.22,10,False
1178,12,2025-01-22 07:29:00,Deposit,2256.47,68406.06,7,False
1179,223,2025-03-23 20:02:00,Withdrawal,300.09,22149.62,11,False
1180,104,2025-05-16 18:31:00,Withdrawal,1116.94,60156.98,11,False
1181,68,2025-04-18 13:55:00,Withdrawal,554.56,96957.04,2,False
1182,251,2025-11-23 17:07:00,Purchase,424.81,78367.62,2,False
1183,141,2025-12-27 01:56:00,Withdrawal,731.17,78661.72,1,False
1184,67,2025-11-30 11:56:00,Transfer,863.95,61002.64,3,False
1185,131,2026-04-10 12:58:00,Withdrawal,1246.14,1740.26,9,False
1186,176,2025-03-27 11:50:00,Purchase,5437.2,36283.52,10,False
1187,11,2025-10-31 16:51:00,Withdrawal,1123.35,45048.24,11,False
1188,20,2026-04-30 21:53:00,Deposit,605.49,68921.3,12,False
1189,170,2025-09-03 02:41:00,Purchase,85.21,60600.63,1,False
1190,213,2025-04-29 05:21:00,Transfer,982.83,62700.41,7,False
1191,65,2026-05-17 17:05:00,Transfer,440.07,19970.51,3,False
1192,100,2025-11-09 15:00:00,Transfer,1058.46,69748.03,4,False
1193,90,2025-01-12 09:09:00,Deposit,1496.27,77092.84,1,False
1194,120,2026-07-28 04:36:00,Deposit,1954.51,46119.53,9,False
1195,245,2026-07-27 05:50:00,Withdrawal,768.19,49603.17,5,False
1196,206,2025-10-17 01:18:00,Deposit,4383.66,16608.35,7,False
1197,263,2026-05-04 18:19:00,Purchase,767.97,70790.64,2,False
1198,249,2025-05-22 23:31:00,Withdrawal,982.81,19925.28,9,False
1199,175,2026-03-20 22:44:00,Purchase,47.05,25869.13,9,False
1200,144,2026-02-14 13:05:00,Purchase,2034.06,95865.68,6,False
1201,154,2025-10-20 21:36:00,Deposit,1407.37,25620.49,4,False
1202,139,2025-12-28 22:22:00,Deposit,1227.69,87803.74,11,False
1203,159,2025-12-27 01:51:00,Withdrawal,500.41,26548.06,11,False
1204,6,2025-06-14 02:16:00,Withdrawal,482.22,77138.69,12,False
1205,169,2025-01-23 18:45:00,Transfer,756.6,1897.64,2,False
1206,267,2025-04-12 14:49:00,Withdrawal,3219.87,54477.45,9,False
1207,247,2025-04-06 10:11:00,Purchase,384.78,25679.58,2,False
1208,194,2026-07-07 09:26:00,Transfer,2799.33,64273.77,7,False
1209,18,2026-04-29 04:03:00,Deposit,123.87,52242.92,9,False
1210,177,2025-01-15 05:52:00,Deposit,174.99,81224.18,6,False
1211,41,2025-09-25 13:31:00,Transfer,320.47,93042.73,3,False
1212,238,2025-12-03 19:22:00,Transfer,569.07,36054.24,7,False
1213,105,2025-04-09 00:01:00,Withdrawal,1998.09,8933.99,5,False
1214,82,2025-02-15 21:51:00,Purchase,899.25,56780.02,3,False
1215,176,2026-02-16 10:36:00,Deposit,797.75,40137.39,8,False
1216,223,2025-05-16 11:12:00,Purchase,2376.13,24226.65,12,False
1217,59,2026-05-17 23:53:00,Purchase,433.4,6712.68,8,False
1218,59,2026-07-09 15:17:00,Withdrawal,475.99,6789.9,2,False
1219,9,2026-01-19 17:35:00,Transfer,268.04,3675.58,10,False
1220,190,2025-07-28 00:28:00,Transfer,179.7,13684.63,2,False
1221,137,2026-02-06 13:37:00,Deposit,121.3,77970.08,1,False
1222,72,2025-04-29 18:42:00,Withdrawal,1598.67,29516.59,8,False
1223,195,2025-12-12 13:42:00,Purchase,1798.18,9281.92,4,False
1224,9,2026-03-04 23:53:00,Deposit,538.53,3614.61,6,False
1225,141,2025-01-24 07:37:00,Transfer,60.62,78768.23,3,False
1226,9,2026-06-01 09:09:00,Withdrawal,1255.17,4160.89,8,False
1227,64,2025-01-19 14:23:00,Purchase,26.67,60875.23,9,False
1228,216,2025-09-14 17:16:00,Deposit,462.34,83742.96,10,False
1229,72,2025-02-25 11:54:00,Purchase,3338.05,25527.15,7,False
1230,265,2025-03-04 16:04:00,Transfer,225.76,76089.55,11,False
1231,119,2026-05-28 14:43:00,Purchase,160.26,95109.18,2,False
1232,207,2025-01-15 18:19:00,Transfer,200.98,83629.04,4,False
1233,155,2026-03-02 17:48:00,Withdrawal,151.57,22492.03,2,False
1234,91,2026-04-10 15:40:00,Transfer,955.79,46312.51,12,False
1235,57,2025-08-30 19:01:00,Transfer,379.78,29722.4,3,False
1236,152,2025-09-06 08:08:00,Withdrawal,588.99,4208.67,4,False
1237,169,2025-05-12 13:08:00,Withdrawal,1392.36,3770.06,6,False
1238,95,2026-06-05 07:24:00,Transfer,624.69,65764.94,12,False
1239,145,2026-06-21 08:51:00,Transfer,369.1,75698.3,9,False
1240,83,2026-08-21 16:23:00,Withdrawal,1235.57,45911.39,11,False
1241,181,2026-04-13 03:20:00,Deposit,423.17,38862.02,4,False
1242,235,2025-12-15 22:47:00,Transfer,961.66,80233.87,2,False
1243,64,2026-07-03 10:11:00,Purchase,228.12,60635.71,5,False
1244,168,2026-05-23 21:23:00,Purchase,731.81,91273.43,7,False
1245,146,2025-04-14 05:39:00,Purchase,165.62,65567.57,7,False
1246,194,2025-04-22 08:30:00,Deposit,393.66,64072.99,6,False
1247,101,2025-07-02 18:06:00,Transfer,23221.8,84916.49,6,True
1248,206,2026-01-17 21:08:00,Withdrawal,518.54,17350.72,4,False
1249,192,2025-01-31 06:03:00,Withdrawal,1191.98,87733.79,6,False
1250,235,2026-03-18 20:18:00,Withdrawal,2034.05,79786.99,5,False
1251,189,2025-07-04 06:28:00,Transfer,106.53,8873.54,11,False
1252,143,2025-06-13 08:59:00,Withdrawal,357.33,71734.55,7,False
1253,61,2026-05-04 15:39:00,Deposit,555.68,78825.17,8,False
1254,88,2025-05-01 20:04:00,Withdrawal,1332.38,40939.85,10,False
1255,137,2026-02-22 15:20:00,Transfer,654.82,77959.52,7,False
1256,49,2025-04-06 13:13:00,Transfer,1562.7,51119.28,3,False
1257,133,2025-10-21 08:54:00,Transfer,151.61,29118.97,1,False
1258,99,2026-07-23 08:24:00,Transfer,510.64,77847.27,2,False
1259,74,2025-08-20 03:27:00,Transfer,565.7,16045.5,8,False
1260,204,2026-06-30 01:13:00,Purchase,2012.77,64046.13,6,False
1261,206,2025-02-17 08:49:00,Transfer,7371.2,16731.91,12,True
1262,200,2025-05-02 04:24:00,Withdrawal,20.62,72830.54,12,False
1263,254,2025-03-14 18:12:00,Deposit,331.52,18120.09,9,False
1264,88,2025-02-22 21:36:00,Withdrawal,170.83,42053.6,4,False
1265,71,2026-04-20 17:30:00,Withdrawal,448.68,13763.93,2,False
1266,209,2025-02-18 02:00:00,Withdrawal,14.86,22027.32,2,False
1267,68,2025-07-18 03:53:00,Purchase,527.48,96432.09,11,False
1268,106,2026-01-31 06:50:00,Deposit,776.22,38693.8,12,False
1269,58,2026-04-10 14:21:00,Transfer,1369.06,40661.69,9,False
1270,100,2026-01-27 11:45:00,Purchase,156.78,68785.52,2,False
1271,123,2025-01-30 02:16:00,Deposit,267.22,87659.9,7,False
1272,26,2025-07-01 17:16:00,Deposit,1213.89,47426.71,3,False
1273,153,2025-11-17 03:08:00,Transfer,3550.08,30009.85,1,False
1274,15,2025-03-09 04:57:00,Purchase,696.79,68518.58,5,False
1275,99,2025-12-18 09:29:00,Transfer,27.07,78019.96,4,False
1276,2,2025-08-19 08:31:00,Deposit,436.88,67890.98,6,False
1277,218,2025-05-05 21:22:00,Withdrawal,1084.69,89063.29,12,False
1278,119,2025-03-05 07:30:00,Purchase,711.94,94901.0,12,False
1279,34,2026-01-16 12:30:00,Purchase,2631.22,29433.82,3,False
1280,184,2026-06-27 06:38:00,Deposit,1942.35,86105.84,11,False
1281,195,2026-07-28 15:23:00,Transfer,139.93,9268.18,7,False
1282,75,2025-08-05 00:21:00,Deposit,339.17,33153.95,5,False
1283,230,2026-03-23 13:20:00,Withdrawal,130.46,7920.66,3,False
1284,120,2025-02-14 04:39:00,Purchase,171.81,45285.77,12,False
1285,209,2025-05-27 11:45:00,Purchase,636.21,22659.17,2,False
1286,244,2025-08-31 17:07:00,Transfer,1468.08,8592.54,4,False
1287,50,2026-08-29 15:58:00,Transfer,226.38,98489.7,11,False
1288,195,2025-03-16 00:17:00,Purchase,129.47,9350.31,2,False
1289,221,2026-02-05 08:07:00,Transfer,851.84,5727.69,6,False
1290,228,2025-05-22 18:38:00,Transfer,170.0,64810.75,2,False
1291,15,2025-03-04 13:03:00,Withdrawal,5253.4,72452.11,11,True
1292,213,2026-04-05 11:54:00,Purchase,2166.13,61167.9,7,False
1293,151,2026-07-01 09:37:00,Purchase,466.96,95919.28,1,False
1294,41,2025-05-12 09:48:00,Withdrawal,973.42,92218.49,11,False
1295,253,2026-04-19 08:12:00,Withdrawal,812.52,36983.74,5,False
1296,239,2026-08-24 08:21:00,Deposit,380.98,7047.76,10,False
1297,101,2025-08-05 07:10:00,Transfer,48.11,67254.03,8,False
1298,48,2025-03-28 19:29:00,Transfer,609.75,94389.16,2,False
1299,265,2025-05-05 15:31:00,Purchase,1996.46,76771.78,7,False
1300,224,2026-07-19 07:51:00,Purchase,1706.21,30060.28,5,False
1301,200,2025-04-02 13:51:00,Withdrawal,1570.69,72244.65,12,False
1302,156,2025-12-31 01:09:00,Withdrawal,582.21,69754.55,9,False
1303,93,2025-05-27 19:26:00,Withdrawal,26.84,25907.91,7,False
1304,173,2025-10-22 16:22:00,Transfer,141.76,91538.81,11,False
1305,33,2026-05-04 16:33:00,Transfer,1560.04,67981.08,8,False
1306,198,2025-10-25 15:58:00,Transfer,1828.12,12308.61,4,False
1307,224,2025-10-21 23:11:00,Purchase,1205.15,31086.98,5,False
1308,225,2026-04-15 04:11:00,Withdrawal,1688.51,74439.57,1,False
1309,204,2026-04-09 21:08:00,Transfer,2076.89,64483.63,6,False
1310,116,2026-05-20 08:31:00,Withdrawal,185.34,46102.76,7,False
1311,204,2025-03-04 22:36:00,Purchase,478.39,63320.42,11,False
1312,211,2025-02-27 21:14:00,Purchase,835.97,53697.62,12,False
1313,8,2026-01-14 18:47:00,Purchase,708.28,71061.44,1,False
1314,35,2025-04-09 15:42:00,Deposit,258.98,61876.9,9,False
1315,93,2025-06-04 07:38:00,Withdrawal,259.4,26113.77,4,False
1316,37,2025-08-10 16:18:00,Purchase,2208.96,79340.15,3,False
1317,101,2025-01-03 10:03:00,Transfer,703.82,67305.08,12,False
1318,85,2026-05-09 19:58:00,Withdrawal,372.23,61440.33,6,False
1319,138,2026-07-25 19:05:00,Deposit,121.42,43309.77,11,False
1320,181,2025-03-25 01:05:00,Transfer,90.96,38783.61,3,False
1321,230,2025-05-15 07:49:00,Withdrawal,489.12,7573.54,4,False
1322,129,2026-02-27 01:28:00,Transfer,947.44,57814.76,10,False
1323,37,2026-03-12 22:05:00,Transfer,2180.4,79719.74,4,False
1324,106,2026-05-09 11:45:00,Withdrawal,394.86,38364.9,1,False
1325,143,2025-04-18 13:01:00,Deposit,1080.99,71726.2,10,False
1326,84,2025-01-01 19:56:00,Transfer,351.59,82343.02,6,False
1327,159,2025-09-23 13:30:00,Deposit,246.41,26655.62,8,False
1328,53,2025-11-20 21:31:00,Withdrawal,1494.27,31379.24,3,False
1329,79,2025-12-01 05:08:00,Transfer,20251.08,24208.78,7,True
1330,218,2026-04-24 03:53:00,Deposit,40.25,89637.19,10,False
1331,10,2025-05-17 02:31:00,Deposit,1260.57,92884.14,1,False
1332,29,2026-06-23 11:21:00,Withdrawal,37.51,57183.31,4,False
1333,232,2026-01-17 12:16:00,Transfer,194.27,73238.01,4,False
1334,20,2025-05-13 10:56:00,Purchase,5258.73,70183.52,2,False
1335,93,2025-10-14 03:15:00,Deposit,1707.3,26760.91,5,False
1336,138,2025-04-27 03:18:00,Purchase,589.28,42692.14,11,False
1337,215,2025-11-23 04:00:00,Transfer,1511.97,100837.86,4,False
1338,188,2026-04-03 00:12:00,Withdrawal,1168.84,4449.93,11,False
1339,232,2025-02-22 05:48:00,Purchase,17.14,73155.23,6,False
1340,233,2025-08-17 11:40:00,Purchase,211.8,96156.41,2,False
1341,67,2026-02-05 03:19:00,Withdrawal,720.54,62517.95,5,False
1342,19,2025-10-11 22:08:00,Withdrawal,2577.4,4498.05,9,False
1343,181,2025-02-28 12:09:00,Purchase,345.03,38564.3,10,False
1344,45,2026-01-21 23:22:00,Withdrawal,604.82,57107.4,5,False
1345,172,2025-05-13 04:10:00,Deposit,793.82,69139.1,9,False
1346,207,2026-02-24 03:26:00,Deposit,3635.85,83038.74,8,False
1347,226,2025-05-15 01:36:00,Purchase,126.3,18595.01,4,False
1348,127,2026-03-02 17:09:00,Deposit,396.84,72999.2,8,False
1349,11,2025-03-11 08:53:00,Transfer,749.89,46542.61,11,False
1350,245,2025-09-12 18:53:00,Withdrawal,442.54,50005.05,4,False
1351,119,2026-05-11 13:42:00,Deposit,72.17,95128.8,10,False
1352,196,2026-01-30 22:05:00,Transfer,797.66,1765.24,7,False
1353,261,2025-02-03 03:27:00,Transfer,1194.77,32605.11,6,False
1354,114,2026-08-13 02:26:00,Purchase,521.79,42864.03,9,False
1355,8,2025-05-02 23:00:00,Withdrawal,3409.16,74197.56,5,False
1356,60,2026-02-07 16:58:00,Withdrawal,2617.72,84355.27,2,False
1357,62,2025-02-14 04:47:00,Deposit,259.95,94391.54,1,False
1358,147,2025-08-06 07:21:00,Transfer,189.81,54206.82,10,False
1359,172,2026-05-30 01:31:00,Deposit,335.54,68815.8,5,False
1360,222,2025-04-02 17:03:00,Withdrawal,3177.76,60469.52,5,False
1361,215,2026-01-17 20:29:00,Purchase,352.61,99811.18,5,False
1362,17,2026-03-26 07:52:00,Transfer,541.98,50990.09,11,False
1363,239,2026-01-10 02:18:00,Deposit,197.16,7619.88,7,False
1364,193,2025-04-01 20:36:00,Purchase,823.64,90453.13,6,False
1365,204,2025-08-19 16:01:00,Transfer,729.3,63708.01,11,False
1366,33,2025-12-25 01:20:00,Transfer,1048.18,69595.87,6,False
1367,109,2025-09-20 03:16:00,Purchase,2368.21,70130.22,9,False
1368,259,2025-09-22 20:21:00,Transfer,1670.15,18341.22,10,False
1369,58,2025-08-01 19:22:00,Deposit,794.93,40865.51,10,False
1370,24,2025-12-15 05:37:00,Withdrawal,1544.23,54738.01,9,False
1371,170,2025-07-28 15:36:00,Transfer,122.5,60481.67,10,False
1372,24,2025-11-17 18:35:00,Withdrawal,422.46,53722.08,6,False
1373,233,2026-01-23 09:58:00,Transfer,369.99,95905.31,1,False
1374,195,2025-01-01 07:43:00,Purchase,166.94,9320.2,2,False
1375,260,2025-11-17 23:18:00,Transfer,307.0,14499.75,2,False
1376,80,2026-05-30 23:56:00,Transfer,1913.89,5231.83,6,False
1377,209,2025-06-03 01:01:00,Transfer,26.37,22028.61,1,False
1378,242,2025-05-07 15:31:00,Transfer,1452.48,47143.78,8,False
1379,143,2025-08-06 17:33:00,Transfer,1424.07,73040.78,4,False
1380,80,2025-05-17 04:03:00,Deposit,120.28,3592.04,3,False
1381,193,2025-04-24 23:46:00,Withdrawal,64.99,90954.34,1,False
1382,260,2025-09-13 01:06:00,Purchase,3582.76,16994.62,10,False
1383,126,2025-02-02 16:10:00,Transfer,408.03,36474.39,4,False
1384,92,2025-03-02 03:21:00,Withdrawal,460.53,26566.8,7,False
1385,67,2026-07-28 23:02:00,Transfer,567.09,61375.36,5,False
1386,43,2025-09-09 10:10:00,Purchase,810.34,70138.31,5,False
1387,7,2026-03-10 21:14:00,Transfer,1337.63,88870.51,5,False
1388,256,2025-03-12 11:00:00,Purchase,312.02,22697.52,7,False
1389,7,2026-01-31 03:46:00,Transfer,48.72,88779.08,4,False
1390,267,2025-03-03 15:23:00,Withdrawal,17.78,54022.23,2,False
1391,127,2025-05-01 06:29:00,Purchase,215.62,72765.05,7,False
1392,133,2025-01-22 10:29:00,Withdrawal,132.38,29332.3,3,False
1393,160,2026-01-29 19:48:00,Withdrawal,360.49,68025.79,8,False
1394,34,2025-08-10 00:18:00,Transfer,319.57,29745.11,10,False
1395,134,2026-08-27 17:10:00,Purchase,1843.22,3260.14,1,False
1396,60,2026-03-28 21:26:00,Deposit,563.77,85120.88,11,False
1397,5,2026-03-10 10:27:00,Purchase,128.08,42844.38,4,False
1398,66,2025-09-02 23:09:00,Withdrawal,99.67,68270.4,10,False
1399,12,2026-08-05 17:30:00,Purchase,161.53,69192.14,2,False
1400,125,2025-01-10 13:03:00,Deposit,1286.43,3880.72,1,False
1401,44,2025-01-11 08:25:00,Deposit,398.8,9159.84,6,False
1402,211,2026-07-31 03:24:00,Withdrawal,629.62,52613.15,12,False
1403,15,2025-04-24 04:12:00,Withdrawal,2157.95,68933.3,4,False
1404,30,2026-04-24 21:13:00,Withdrawal,1105.49,72408.13,3,False
1405,170,2025-10-14 11:59:00,Deposit,879.51,60437.03,8,False
1406,236,2025-11-22 03:34:00,Deposit,1373.08,75168.17,11,False
1407,89,2025-06-23 11:35:00,Withdrawal,351.26,2153.37,7,False
1408,215,2025-06-07 06:39:00,Deposit,43.79,99731.67,4,False
1409,176,2025-07-16 19:08:00,Transfer,1398.73,39066.61,11,False
1410,41,2025-10-13 07:46:00,Transfer,366.54,92796.66,3,False
1411,158,2025-07-27 04:16:00,Purchase,820.48,12045.18,9,False
1412,198,2025-02-27 17:55:00,Deposit,234.43,11443.62,7,False
1413,61,2026-08-11 23:36:00,Purchase,327.41,78888.09,9,False
1414,259,2025-05-29 06:09:00,Deposit,270.91,17695.2,4,False
1415,139,2026-06-12 23:02:00,Purchase,2284.92,89588.21,5,False
1416,160,2025-01-30 19:40:00,Withdrawal,1488.73,68190.23,8,False
1417,36,2025-11-21 18:08:00,Transfer,354.07,13269.74,1,False
1418,135,2025-03-30 04:27:00,Withdrawal,1235.61,76385.58,5,False
1419,264,2025-09-30 13:54:00,Purchase,268.24,69330.33,12,False
1420,128,2025-02-28 22:37:00,Withdrawal,1080.2,76196.31,10,False
1421,97,2026-07-21 22:00:00,Deposit,763.02,46092.14,10,False
1422,12,2025-06-24 07:24:00,Withdrawal,2063.29,67223.75,4,True
1423,133,2026-05-03 12:00:00,Transfer,1954.65,27342.04,2,True
1424,13,2026-07-13 18:07:00,Transfer,1546.29,75388.8,11,False
1425,124,2025-02-16 13:30:00,Transfer,34.84,18539.11,9,False
1426,25,2026-04-19 05:59:00,Purchase,114.2,47139.64,11,False
1427,50,2025-06-30 08:40:00,Purchase,2860.82,96043.55,4,False
1428,14,2026-04-30 09:55:00,Transfer,659.57,25055.12,3,False
1429,268,2026-01-26 05:06:00,Withdrawal,201.37,42314.9,4,False
1430,10,2026-08-24 06:40:00,Purchase,222.46,92822.47,6,False
1431,38,2026-02-05 02:00:00,Purchase,151.78,42202.1,9,False
1432,196,2025-12-29 13:16:00,Withdrawal,198.45,1534.5,9,False
1433,91,2025-08-14 23:08:00,Transfer,1045.71,46346.84,9,False
1434,164,2025-02-12 14:58:00,Purchase,200.54,75325.86,5,False
1435,175,2025-01-10 16:27:00,Deposit,1299.97,27084.56,10,False
1436,176,2025-11-03 16:09:00,Purchase,742.38,39254.59,3,False
1437,150,2025-09-28 07:03:00,Transfer,191.85,40454.89,9,False
1438,202,2025-01-18 08:58:00,Transfer,664.87,57502.29,12,False
1439,89,2025-06-01 23:12:00,Transfer,826.7,1482.8,4,False
1440,227,2026-06-01 06:34:00,Withdrawal,202.82,22092.13,5,False
1441,239,2026-03-17 14:23:00,Transfer,2003.03,9427.51,10,False
1442,90,2025-07-26 23:45:00,Purchase,2343.59,76819.98,4,False
1443,63,2025-07-07 21:54:00,Withdrawal,46.13,11267.35,9,False
1444,147,2026-03-10 12:43:00,Withdrawal,220.18,54226.69,7,False
1445,235,2025-08-03 12:32:00,Withdrawal,89.09,81012.24,2,False
1446,92,2026-01-03 22:41:00,Transfer,703.91,27660.19,1,False
1447,180,2025-06-25 11:47:00,Deposit,812.7,30227.16,5,False
1448,56,2025-11-30 18:11:00,Withdrawal,5682.71,32143.0,1,True
1449,140,2025-07-01 11:02:00,Transfer,1076.37,55949.36,10,False
1450,166,2025-11-30 06:22:00,Transfer,784.6,1571.97,9,False
1451,53,2025-01-10 10:01:00,Deposit,520.81,33240.45,5,False
1452,43,2025-06-20 22:13:00,Purchase,946.98,69771.16,5,False
1453,135,2026-06-21 02:16:00,Withdrawal,42.29,75761.2,12,False
1454,164,2026-05-12 09:42:00,Transfer,765.73,74780.86,4,False
1455,29,2025-10-29 10:13:00,Purchase,1623.35,55635.34,12,False
1456,256,2026-08-21 05:38:00,Purchase,470.43,22731.3,7,False
1457,62,2025-08-27 14:52:00,Purchase,734.68,93989.43,9,False
1458,141,2025-03-06 21:48:00,Purchase,381.41,78688.65,10,False
1459,43,2025-08-19 07:38:00,Transfer,747.83,70063.84,12,False
1460,183,2026-06-01 21:40:00,Purchase,3944.96,22070.73,2,False
1461,85,2025-07-04 22:13:00,Withdrawal,576.64,61505.12,10,False
1462,189,2025-12-19 08:33:00,Transfer,1435.58,10253.44,1,True
1463,264,2026-03-10 06:10:00,Transfer,482.84,69417.65,11,False
1464,231,2025-08-01 15:35:00,Withdrawal,162.67,82268.18,12,False
1465,144,2025-01-07 01:09:00,Purchase,5226.0,100942.8,1,True
1466,67,2026-05-13 14:32:00,Deposit,2430.78,61674.51,8,True
1467,151,2025-10-29 22:39:00,Withdrawal,332.05,95800.29,9,False
1468,210,2026-03-15 10:05:00,Withdrawal,120.97,46770.19,6,False
1469,106,2026-06-07 16:58:00,Transfer,1506.0,38493.7,9,False
1470,208,2026-03-27 10:49:00,Deposit,1897.76,51723.97,4,False
1471,42,2026-01-17 02:52:00,Purchase,1593.98,54129.8,3,False
1472,162,2025-08-15 23:38:00,Purchase,717.67,6959.13,3,False
1473,94,2025-12-13 01:22:00,Transfer,325.26,84081.12,1,False
1474,211,2026-07-12 21:03:00,Withdrawal,992.45,53738.51,11,False
1475,268,2025-03-25 07:05:00,Withdrawal,1252.82,41856.53,12,False
1476,12,2025-10-11 00:59:00,Withdrawal,676.38,68855.33,6,False
1477,115,2025-01-18 19:14:00,Transfer,1837.08,47002.81,11,False
1478,119,2025-03-09 15:13:00,Withdrawal,443.88,95490.01,4,False
1479,165,2026-08-05 09:59:00,Purchase,202.82,47823.34,7,False
1480,90,2026-04-12 16:48:00,Purchase,999.43,76279.24,6,False
1481,129,2026-07-12 06:16:00,Transfer,92.33,57183.36,12,False
1482,45,2025-05-24 20:38:00,Withdrawal,1906.11,58250.84,1,False
1483,158,2026-03-18 05:21:00,Transfer,1382.6,13783.18,11,False
1484,166,2025-08-11 10:35:00,Transfer,1404.69,1252.63,7,False
1485,219,2025-12-09 19:38:00,Withdrawal,708.39,70832.02,4,False
1486,29,2025-07-08 01:56:00,Deposit,398.73,57498.67,9,False
1487,83,2025-02-11 01:00:00,Deposit,661.95,45964.73,1,False
1488,47,2026-08-23 04:17:00,Transfer,2065.04,16374.68,1,True
1489,198,2026-06-14 04:48:00,Transfer,853.16,11506.52,6,False
1490,65,2025-02-05 02:43:00,Purchase,1032.61,20577.22,9,False
1491,146,2026-01-15 03:47:00,Withdrawal,252.95,65541.6,2,False
1492,216,2025-04-27 18:21:00,Transfer,241.11,84197.14,6,False
1493,93,2026-06-19 04:57:00,Purchase,1863.19,27044.67,1,False
1494,85,2025-05-20 20:37:00,Transfer,29.85,61521.85,9,False
1495,23,2025-10-19 17:11:00,Transfer,1503.01,72673.56,5,False
1496,118,2025-12-03 20:32:00,Deposit,436.83,10480.34,9,False
1497,211,2026-06-28 07:41:00,Purchase,648.24,52221.81,8,False
1498,139,2025-06-19 20:11:00,Purchase,1339.18,88222.06,12,False
1499,226,2025-03-30 09:24:00,Withdrawal,921.36,18652.75,7,False
1500,19,2025-10-31 05:48:00,Transfer,1652.76,3194.55,5,False
1501,54,2026-01-05 20:42:00,Transfer,180.78,76030.5,12,False
1502,153,2025-05-02 08:55:00,Withdrawal,255.89,28816.06,11,False
1503,176,2026-01-24 08:50:00,Deposit,250.01,39991.89,10,False
1504,115,2025-01-13 23:58:00,Withdrawal,499.28,47735.47,6,False
1505,128,2025-01-10 07:07:00,Transfer,362.39,75688.44,2,False
1506,43,2025-05-04 02:35:00,Deposit,1240.07,70321.37,9,False
1507,161,2026-03-02 13:43:00,Deposit,47.9,26992.66,9,False
1508,258,2026-06-29 13:31:00,Purchase,1464.02,52894.9,5,False
1509,137,2025-11-10 22:55:00,Purchase,24.64,77935.55,11,False
1510,144,2025-02-21 04:46:00,Purchase,134.87,96822.2,2,False
1511,55,2026-02-16 22:37:00,Purchase,105.27,27094.02,5,True
1512,122,2025-07-11 13:07:00,Withdrawal,433.58,37163.4,2,False
1513,54,2025-02-03 14:51:00,Withdrawal,880.94,76813.67,10,False
1514,140,2025-10-19 16:01:00,Deposit,555.98,55615.18,8,False
1515,94,2026-06-03 19:49:00,Deposit,255.57,84043.15,9,False
1516,191,2025-07-23 05:37:00,Deposit,10351.98,11252.89,12,True
1517,97,2026-02-06 05:14:00,Withdrawal,107.55,46726.89,5,False
1518,162,2025-10-08 13:49:00,Purchase,369.0,7254.9,7,False
1519,53,2025-12-19 02:31:00,Withdrawal,682.61,33439.66,8,False
1520,215,2025-10-05 15:24:00,Purchase,271.2,99555.99,4,False
1521,199,2026-04-17 20:22:00,Purchase,1074.29,53590.78,8,False
1522,198,2025-02-12 13:17:00,Purchase,46.69,11358.68,6,False
1523,221,2025-03-10 15:13:00,Purchase,1178.12,5029.2,3,False
1524,9,2025-10-06 14:54:00,Deposit,422.04,4160.15,11,False
1525,196,2025-02-13 20:00:00,Purchase,45.05,1562.1,7,False
1526,16,2026-06-19 21:15:00,Deposit,159.68,47530.88,5,False
1527,39,2025-07-24 10:49:00,Transfer,230.4,81937.0,10,False
1528,266,2025-01-03 07:53:00,Deposit,901.92,80085.68,12,False
1529,199,2026-08-24 01:27:00,Withdrawal,48.27,54172.63,7,False
1530,39,2025-04-18 17:26:00,Purchase,1538.41,82677.04,1,False
1531,140,2026-02-23 07:18:00,Deposit,1894.81,53640.19,2,False
1532,54,2025-06-25 06:49:00,Purchase,583.01,76392.17,1,False
1533,169,2025-05-16 14:58:00,Purchase,1683.03,2701.21,5,False
1534,101,2025-06-29 20:44:00,Purchase,2531.06,65262.3,2,False
1535,176,2025-11-05 08:13:00,Deposit,751.62,40160.59,11,False
1536,92,2026-07-30 19:17:00,Deposit,1174.85,27860.85,9,False
1537,138,2026-09-02 22:52:00,Deposit,68.98,43327.97,3,False
1538,248,2026-03-07 12:56:00,Deposit,2560.72,21944.61,2,False
1539,97,2026-06-14 07:22:00,Transfer,1817.29,47336.68,9,False
